claim_id,policy_number,claimant_id,claimant_name,claim_type,estimated_damage,amount_paid,claim_date,incident_date,settlement_date,status,location,state,description,police_report,photos_provided,witness_statements,vehicle_vin,vehicle_make,vehicle_model,vehicle_year,license_plate,fraud_flag
CLM-2026-003008,POL-2022-499,CLM-1913,Betty Williams,Hail Damage,11004.19,8674.55,2025-07-11,2025-07-03,2025-08-02,APPROVED,"Joliet, IL",IL,Hail Damage incident reported at Joliet. Weather-related incident.,True,True,0,,,,,,False
CLM-2026-003009,POL-2024-475,CLM-1272,Thomas Perez,Vandalism,5579.42,,2025-08-31,2025-08-30,,UNDER_REVIEW,"OR City, OR",OR,Vandalism incident reported at OR City. Parking lot incident.,False,True,1,,,,,,False
CLM-2026-003010,POL-2022-227,CLM-1101,James Jones,Property Damage,14285.42,11218.92,2024-12-02,2024-12-02,2025-01-25,SETTLED,"San Francisco, CA",CA,Property Damage incident reported at San Francisco. Multiple vehicles involved.,True,False,2,,,,,,True
CLM-2026-003011,POL-2022-723,CLM-508,William Ramirez,Major Collision,61248.49,57233.64,2023-04-28,2023-04-24,2023-07-11,CLOSED,"LA City, LA",LA,Major Collision incident reported at LA City. Weather-related incident.,False,True,1,DLP0HR7TY41ETH8CV,Kia,Telluride,2025.0,MWV426,False
CLM-2026-003012,POL-2025-047,CLM-1673,Richard Williams,Major Collision,72539.86,59248.45,2024-03-09,2024-03-06,2024-04-22,SETTLED,"CO City, CO",CO,Major Collision incident reported at CO City. Multiple vehicles involved.,True,False,1,BKC5Y3FSGU4JV6XYF,Ford,Escape,2017.0,FFF836,False
CLM-2026-003013,POL-2022-690,CLM-802,Lisa Davis,Auto Accident,19643.06,17466.9,2024-07-06,2024-06-29,2024-09-29,SETTLED,"MA City, MA",MA,Auto Accident incident reported at MA City. Multiple vehicles involved.,False,True,1,L1P0DDHCUESE1JJTH,Mercedes,GLE,2022.0,UEF726,False
CLM-2026-003014,POL-2024-916,CLM-1311,Margaret Gonzalez,Auto Collision,8014.51,,2025-09-23,2025-09-13,,PENDING,"Warren, MI",MI,Auto Collision incident reported at Warren. Weather-related incident.,False,True,0,CVK71TSX9D6B5SFMD,Hyundai,Tucson,2015.0,XYV112,False
CLM-2026-003015,POL-2021-662,CLM-665,John Brown,Hail Damage,6917.06,5127.6,2025-05-18,2025-05-17,2025-07-14,APPROVED,"UT City, UT",UT,Hail Damage incident reported at UT City. Significant damage to vehicle.,True,True,1,,,,,,False
CLM-2026-003016,POL-2020-324,CLM-414,Elizabeth Martin,Vandalism,6651.03,6371.96,2023-08-26,2023-08-13,2023-11-03,APPROVED,"OR City, OR",OR,Vandalism incident reported at OR City. Single vehicle incident.,True,False,0,,,,,,False
CLM-2026-003017,POL-2022-645,CLM-354,David White,Comprehensive,7263.98,5805.56,2025-01-23,2025-01-14,2025-03-05,APPROVED,"UT City, UT",UT,Comprehensive incident reported at UT City. Single vehicle incident.,True,True,1,,,,,,False
CLM-2026-003018,POL-2023-315,CLM-1495,James Williams,Medical,56258.91,,2024-09-03,2024-08-21,,UNDER_REVIEW,"MO City, MO",MO,Medical incident reported at MO City. Minor damage reported.,True,True,0,,,,,,False
CLM-2026-003019,POL-2025-574,CLM-1779,Charles Thomas,Ruitschade,1089.11,971.45,2023-04-07,2023-04-05,2023-05-31,APPROVED,"UT City, UT",UT,Ruitschade incident reported at UT City. Weather-related incident.,False,False,3,,,,,,False
CLM-2026-003020,POL-2024-354,CLM-1379,Anthony Jackson,Auto Theft,28030.46,25687.17,2025-07-23,2025-07-23,2025-10-14,APPROVED,"Winston-Salem, NC",NC,Auto Theft incident reported at Winston-Salem. Minor damage reported.,True,False,0,NS0V6A7T749F3RR97,Honda,Accord,2024.0,FKK582,False
CLM-2026-003021,POL-2023-094,CLM-1998,William Garcia,Vandalism,3812.26,3779.61,2023-10-10,2023-10-10,2023-11-03,SETTLED,"Akron, OH",OH,Vandalism incident reported at Akron. Weather-related incident.,True,False,1,,,,,,True
CLM-2026-003022,POL-2024-822,CLM-354,David White,Personal Injury,56987.23,,2023-08-10,2023-08-07,,PENDING,"UT City, UT",UT,Personal Injury incident reported at UT City. Minor damage reported.,True,False,1,,,,,,True
CLM-2026-003023,POL-2020-407,CLM-1167,Barbara Miller,Auto Accident,20888.38,,2025-09-15,2025-09-07,,DENIED,"IN City, IN",IN,Auto Accident incident reported at IN City. Weather-related incident.,True,False,0,RRC2KXVGD2HKJESS3,Honda,Odyssey,2022.0,VDI254,False
CLM-2026-003024,POL-2023-412,CLM-1602,Thomas Jones,Medical,53959.05,51529.03,2024-10-05,2024-09-21,2024-10-16,APPROVED,"UT City, UT",UT,Medical incident reported at UT City. Multiple vehicles involved.,True,True,2,,,,,,False
CLM-2026-003025,POL-2020-107,CLM-794,Sarah Johnson,Property Damage,38387.43,31036.45,2023-11-25,2023-11-18,2024-02-05,SETTLED,"IN City, IN",IN,Property Damage incident reported at IN City. Minor damage reported.,True,True,0,,,,,,False
CLM-2026-003026,POL-2020-497,CLM-721,James Lopez,Property Damage,37660.12,,2026-01-07,2026-01-01,,DENIED,"CT City, CT",CT,Property Damage incident reported at CT City. Multiple vehicles involved.,True,True,1,,,,,,False
CLM-2026-003027,POL-2022-250,CLM-1940,Matthew Ramirez,Vandalism,6261.72,4609.77,2024-08-19,2024-08-09,2024-11-04,CLOSED,"OK City, OK",OK,Vandalism incident reported at OK City. Significant damage to vehicle.,False,True,0,,,,,,False
CLM-2026-003028,POL-2025-617,CLM-1763,Elizabeth Jackson,Property Theft,5382.58,3808.1,2025-05-09,2025-04-28,2025-07-05,CLOSED,"OK City, OK",OK,Property Theft incident reported at OK City. Single vehicle incident.,True,True,0,,,,,,False
CLM-2026-003029,POL-2020-979,CLM-580,Sandra Thompson,Medical,59836.2,44335.53,2023-12-13,2023-12-08,2024-02-03,APPROVED,"OK City, OK",OK,Medical incident reported at OK City. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-003030,POL-2023-182,CLM-1813,Elizabeth Lopez,Medical,62456.32,59824.39,2023-07-15,2023-07-10,2023-09-27,APPROVED,"LA City, LA",LA,Medical incident reported at LA City. Significant damage to vehicle.,True,False,1,,,,,,False
CLM-2026-003031,POL-2020-789,CLM-312,Linda Lopez,Auto Accident,17479.67,13249.39,2024-04-11,2024-04-11,2024-05-06,CLOSED,"MA City, MA",MA,Auto Accident incident reported at MA City. Multiple vehicles involved.,True,True,1,AV4HS3Y1V87KLV15M,Kia,Sportage,2022.0,MKB315,False
CLM-2026-003032,POL-2022-840,CLM-934,William Taylor,Property Theft,22416.57,,2024-02-23,2024-02-11,,PENDING,"Grand Rapids, MI",MI,Property Theft incident reported at Grand Rapids. Multiple vehicles involved.,True,True,1,,,,,,True
CLM-2026-003033,POL-2023-423,CLM-1821,John Robinson,Property Theft,3315.21,2540.99,2025-12-27,2025-12-24,2026-01-13,CLOSED,"VA City, VA",VA,Property Theft incident reported at VA City. Weather-related incident.,True,False,1,,,,,,False
CLM-2026-003034,POL-2023-435,CLM-1194,John Thomas,Ruitschade,2106.57,1769.83,2023-03-22,2023-03-18,2023-06-08,APPROVED,"AZ City, AZ",AZ,Ruitschade incident reported at AZ City. Weather-related incident.,False,False,1,,,,,,False
CLM-2026-003035,POL-2024-470,CLM-898,Thomas Brown,Medical,20996.03,18929.29,2023-09-03,2023-08-30,2023-10-08,APPROVED,"CT City, CT",CT,Medical incident reported at CT City. Minor damage reported.,True,False,1,,,,,,False
CLM-2026-003036,POL-2021-812,CLM-1557,William Hernandez,Personal Injury,147086.58,,2025-12-18,2025-12-13,,PENDING,"KY City, KY",KY,Personal Injury incident reported at KY City. Multiple vehicles involved.,False,True,2,,,,,,False
CLM-2026-003037,POL-2024-366,CLM-856,Anthony Hernandez,Medical,35655.14,,2024-04-30,2024-04-21,,PENDING,"AL City, AL",AL,Medical incident reported at AL City. Significant damage to vehicle.,True,True,2,,,,,,False
CLM-2026-003038,POL-2020-481,CLM-653,Karen Lewis,Major Collision,51617.54,49084.53,2024-11-12,2024-11-10,2024-12-01,APPROVED,"VA City, VA",VA,Major Collision incident reported at VA City. Single vehicle incident.,False,True,0,71FWND6GJJ4B9SJ15,Nissan,Pathfinder,2018.0,VBG717,False
CLM-2026-003039,POL-2020-503,CLM-1824,Anthony Miller,Water Damage,23430.53,,2023-12-09,2023-12-08,,DENIED,"TN City, TN",TN,Water Damage incident reported at TN City. Minor damage reported.,False,True,2,,,,,,False
CLM-2026-003040,POL-2023-272,CLM-1096,David Lee,Liability,9043.32,,2023-01-25,2023-01-15,,PENDING,"MN City, MN",MN,Liability incident reported at MN City. Multiple vehicles involved.,True,False,1,,,,,,False
CLM-2026-003041,POL-2020-411,CLM-408,Karen Gonzalez,Ruitschade,761.38,714.69,2025-01-30,2025-01-26,2025-02-28,APPROVED,"Jacksonville, FL",FL,Ruitschade incident reported at Jacksonville. Significant damage to vehicle.,True,True,3,,,,,,True
CLM-2026-003042,POL-2025-547,CLM-971,Mark Gonzalez,Comprehensive,4428.14,4287.76,2023-11-04,2023-10-25,2023-12-01,CLOSED,"TN City, TN",TN,Comprehensive incident reported at TN City. Single vehicle incident.,True,False,3,,,,,,True
CLM-2026-003043,POL-2023-439,CLM-464,Matthew Jones,Auto Accident,26553.04,20725.76,2024-10-24,2024-10-20,2025-01-07,SETTLED,"OK City, OK",OK,Auto Accident incident reported at OK City. Multiple vehicles involved.,True,False,0,SED1FEF84RT5F58K2,Volkswagen,Passat,2015.0,OJV118,True
CLM-2026-003044,POL-2022-691,CLM-1688,William Williams,Personal Injury,144553.17,122105.42,2024-05-08,2024-05-02,2024-07-12,SETTLED,"Sacramento, CA",CA,Personal Injury incident reported at Sacramento. Minor damage reported.,True,True,0,,,,,,False
CLM-2026-003045,POL-2024-671,CLM-262,Joseph Lewis,Property Theft,18395.81,18387.7,2024-07-17,2024-07-07,2024-08-28,APPROVED,"Jacksonville, FL",FL,Property Theft incident reported at Jacksonville. Parking lot incident.,False,True,1,,,,,,False
CLM-2026-003046,POL-2024-972,CLM-589,William Lewis,Ruitschade,281.3,241.35,2025-01-28,2025-01-27,2025-02-23,CLOSED,"Orlando, FL",FL,Ruitschade incident reported at Orlando. Parking lot incident.,False,True,3,,,,,,False
CLM-2026-003047,POL-2020-704,CLM-011,Linda Jackson,Personal Injury,74541.27,,2024-07-10,2024-07-02,,PENDING,"Atlanta, GA",GA,Personal Injury incident reported at Atlanta. Minor damage reported.,False,False,0,,,,,,False
CLM-2026-003048,POL-2023-669,CLM-709,John Anderson,Property Theft,23403.62,19375.18,2024-07-11,2024-06-27,2024-09-16,APPROVED,"Savannah, GA",GA,Property Theft incident reported at Savannah. Single vehicle incident.,False,True,0,,,,,,False
CLM-2026-003049,POL-2022-884,CLM-465,Daniel Wilson,Ruitschade,973.77,,2024-03-21,2024-03-10,,PENDING,"Toledo, OH",OH,Ruitschade incident reported at Toledo. Single vehicle incident.,True,True,1,,,,,,False
CLM-2026-003050,POL-2021-231,CLM-265,Lisa Martinez,Ruitschade,1622.47,1190.0,2023-11-25,2023-11-14,2024-01-16,APPROVED,"MA City, MA",MA,Ruitschade incident reported at MA City. Weather-related incident.,True,False,0,,,,,,False
CLM-2026-003051,POL-2024-848,CLM-581,Margaret Jones,Ruitschade,662.9,,2025-05-26,2025-05-26,,PENDING,"LA City, LA",LA,Ruitschade incident reported at LA City. Single vehicle incident.,True,True,0,,,,,,False
CLM-2026-003052,POL-2024-756,CLM-769,Margaret White,Vandalism,1445.81,1051.67,2024-11-08,2024-11-07,2024-12-02,CLOSED,"Erie, PA",PA,Vandalism incident reported at Erie. Multiple vehicles involved.,False,True,0,,,,,,False
CLM-2026-003053,POL-2023-026,CLM-1250,Michael Sanchez,Auto Theft,26441.66,22728.28,2024-08-28,2024-08-27,2024-09-23,APPROVED,"Winston-Salem, NC",NC,Auto Theft incident reported at Winston-Salem. Single vehicle incident.,True,True,2,J8HURL9TP9AY9KJ8C,Mercedes,GLE,2016.0,FWX587,False
CLM-2026-003054,POL-2024-964,CLM-1332,Linda Jackson,Comprehensive,14996.6,13323.29,2025-08-02,2025-07-31,2025-09-09,APPROVED,"Charlotte, NC",NC,Comprehensive incident reported at Charlotte. Single vehicle incident.,True,True,0,,,,,,True
CLM-2026-003055,POL-2021-406,CLM-893,Lisa Sanchez,Medical,63744.67,47833.23,2023-12-28,2023-12-20,2024-01-23,CLOSED,"CO City, CO",CO,Medical incident reported at CO City. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-003056,POL-2022-182,CLM-836,Barbara White,Ruitschade,1432.74,1179.5,2023-06-29,2023-06-23,2023-07-09,CLOSED,"Aurora, IL",IL,Ruitschade incident reported at Aurora. Minor damage reported.,True,True,0,,,,,,False
CLM-2026-003057,POL-2020-356,CLM-1039,Charles Perez,Water Damage,25504.88,20040.62,2023-02-15,2023-02-07,2023-04-09,APPROVED,"VA City, VA",VA,Water Damage incident reported at VA City. Multiple vehicles involved.,True,True,0,,,,,,True
CLM-2026-003058,POL-2024-929,CLM-077,Charles Lee,Property Damage,31365.18,,2023-11-25,2023-11-18,,PENDING,"Cincinnati, OH",OH,Property Damage incident reported at Cincinnati. Weather-related incident.,True,True,0,,,,,,False
CLM-2026-003059,POL-2021-913,CLM-1381,Linda Rodriguez,Major Collision,17507.49,,2023-08-13,2023-08-13,,DENIED,"Raleigh, NC",NC,Major Collision incident reported at Raleigh. Weather-related incident.,True,True,0,3WLW2A65KXG61DTZ6,Kia,Sportage,2024.0,JRD398,True
CLM-2026-003060,POL-2020-906,CLM-1927,Charles Anderson,Auto Accident,5437.86,5020.51,2025-02-03,2025-01-30,2025-04-24,APPROVED,"Erie, PA",PA,Auto Accident incident reported at Erie. Minor damage reported.,True,True,0,0LD83E7YBGCJX1P1Y,Volkswagen,Passat,2018.0,LJW733,False
CLM-2026-003061,POL-2021-466,CLM-1306,John Lopez,Ruitschade,1074.88,,2025-02-22,2025-02-19,,DENIED,"IN City, IN",IN,Ruitschade incident reported at IN City. Weather-related incident.,False,False,1,,,,,,False
CLM-2026-003062,POL-2021-665,CLM-952,Karen Williams,Comprehensive,6872.52,4899.86,2023-02-04,2023-01-29,2023-03-08,CLOSED,"San Antonio, TX",TX,Comprehensive incident reported at San Antonio. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-003063,POL-2022-865,CLM-1460,Margaret Miller,Personal Injury,34553.95,31549.38,2024-09-19,2024-09-17,2024-10-13,APPROVED,"AZ City, AZ",AZ,Personal Injury incident reported at AZ City. Parking lot incident.,False,False,2,,,,,,False
CLM-2026-003064,POL-2024-177,CLM-431,Robert Thompson,Water Damage,30492.53,,2024-10-24,2024-10-11,,DENIED,"IN City, IN",IN,Water Damage incident reported at IN City. Multiple vehicles involved.,True,True,2,,,,,,False
CLM-2026-003065,POL-2023-098,CLM-730,Betty Davis,Vandalism,5300.02,3844.7,2023-06-14,2023-06-05,2023-07-27,APPROVED,"WA City, WA",WA,Vandalism incident reported at WA City. Parking lot incident.,True,False,0,,,,,,False
CLM-2026-003066,POL-2023-922,CLM-273,Jennifer Sanchez,Auto Theft,19497.5,,2023-04-24,2023-04-15,,DENIED,"Winston-Salem, NC",NC,Auto Theft incident reported at Winston-Salem. Significant damage to vehicle.,True,False,1,L4GTG8T1WT6LNJMYX,Kia,Telluride,2017.0,GMJ211,False
CLM-2026-003067,POL-2024-852,CLM-077,Charles Lee,Property Theft,17329.84,,2025-02-23,2025-02-14,,PENDING,"Cincinnati, OH",OH,Property Theft incident reported at Cincinnati. Parking lot incident.,False,True,1,,,,,,False
CLM-2026-003068,POL-2024-499,CLM-1604,Jennifer Garcia,Auto Accident,7362.2,,2025-10-01,2025-09-26,,PENDING,"MN City, MN",MN,Auto Accident incident reported at MN City. Minor damage reported.,True,True,1,217GUZR410KRHJFBV,Volkswagen,Jetta,2015.0,XAS303,False
CLM-2026-003069,POL-2023-131,CLM-943,John Clark,Ruitschade,1530.95,1167.92,2023-06-01,2023-05-27,2023-07-04,APPROVED,"VA City, VA",VA,Ruitschade incident reported at VA City. Multiple vehicles involved.,True,True,1,,,,,,False
CLM-2026-003070,POL-2022-101,CLM-985,Mary Wilson,Vandalism,7427.55,5399.09,2024-04-21,2024-04-07,2024-07-08,APPROVED,"TN City, TN",TN,Vandalism incident reported at TN City. Single vehicle incident.,True,True,0,,,,,,False
CLM-2026-003071,POL-2023-053,CLM-390,William Sanchez,Auto Collision,21035.48,15724.02,2024-04-23,2024-04-14,2024-06-09,APPROVED,"KY City, KY",KY,Auto Collision incident reported at KY City. Weather-related incident.,True,True,1,9BLYPB666L4UH8YLR,Mercedes,S-Class,2020.0,MKX851,False
CLM-2026-003072,POL-2020-704,CLM-1101,James Jones,Auto Collision,19724.47,,2024-04-25,2024-04-14,,DENIED,"San Francisco, CA",CA,Auto Collision incident reported at San Francisco. Minor damage reported.,True,True,2,45MMT2GMMY6F2FKCR,Nissan,Pathfinder,2021.0,CJE616,False
CLM-2026-003073,POL-2020-636,CLM-1130,Sarah Sanchez,Liability,81169.84,,2023-07-12,2023-07-02,,UNDER_REVIEW,"WI City, WI",WI,Liability incident reported at WI City. Minor damage reported.,True,False,3,,,,,,False
CLM-2026-003074,POL-2022-886,CLM-935,Joseph Williams,Vandalism,3619.07,3159.79,2025-10-15,2025-10-03,2026-01-12,CLOSED,"VA City, VA",VA,Vandalism incident reported at VA City. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-003075,POL-2022-549,CLM-1401,William Garcia,Medical,49642.2,,2023-12-27,2023-12-22,,DENIED,"MD City, MD",MD,Medical incident reported at MD City. Significant damage to vehicle.,False,True,1,,,,,,False
CLM-2026-003076,POL-2022-153,CLM-1713,Margaret Miller,Major Collision,15808.52,,2024-12-03,2024-11-23,,DENIED,"Greensboro, NC",NC,Major Collision incident reported at Greensboro. Parking lot incident.,True,True,0,Z70XDRSVDYV4JSZ0F,Chevrolet,Malibu,2023.0,ERA663,False
CLM-2026-003077,POL-2021-968,CLM-1607,David Davis,Property Damage,29083.17,,2025-11-21,2025-11-10,,PENDING,"New York, NY",NY,Property Damage incident reported at New York. Weather-related incident.,False,True,0,,,,,,False
CLM-2026-003078,POL-2022-285,CLM-679,Matthew Clark,Ruitschade,803.67,701.94,2025-05-20,2025-05-16,2025-07-15,APPROVED,"San Jose, CA",CA,Ruitschade incident reported at San Jose. Multiple vehicles involved.,False,True,2,,,,,,False
CLM-2026-003079,POL-2024-648,CLM-1173,Michael Martin,Liability,51087.85,,2025-11-11,2025-10-31,,PENDING,"MA City, MA",MA,Liability incident reported at MA City. Minor damage reported.,True,True,2,,,,,,False
CLM-2026-003080,POL-2021-749,CLM-403,Susan Jones,Hail Damage,3242.14,2518.19,2024-12-05,2024-11-28,2025-02-24,APPROVED,"Charlotte, NC",NC,Hail Damage incident reported at Charlotte. Minor damage reported.,True,True,1,,,,,,False
CLM-2026-003081,POL-2025-181,CLM-1777,Richard Taylor,Fire Damage,54074.11,51870.35,2024-07-23,2024-07-21,2024-08-27,SETTLED,"Columbus, GA",GA,Fire Damage incident reported at Columbus. Parking lot incident.,True,True,2,,,,,,False
CLM-2026-003082,POL-2021-945,CLM-1742,Margaret Moore,Hail Damage,11589.63,,2023-10-29,2023-10-23,,DENIED,"MN City, MN",MN,Hail Damage incident reported at MN City. Multiple vehicles involved.,True,True,1,,,,,,False
CLM-2026-003083,POL-2022-088,CLM-1437,Susan Brown,Property Damage,13263.11,12913.26,2025-01-14,2025-01-08,2025-02-08,SETTLED,"Atlanta, GA",GA,Property Damage incident reported at Atlanta. Weather-related incident.,True,True,2,,,,,,False
CLM-2026-003084,POL-2025-748,CLM-167,Margaret Smith,Major Collision,60250.2,45829.41,2023-05-30,2023-05-20,2023-07-03,CLOSED,"Atlanta, GA",GA,Major Collision incident reported at Atlanta. Significant damage to vehicle.,True,True,0,M5D8PV6FP2AFB5JTG,Kia,Optima,2015.0,ZIE156,False
CLM-2026-003085,POL-2023-125,CLM-1177,Sandra Jones,Auto Collision,7710.51,6339.57,2023-11-29,2023-11-28,2023-12-16,APPROVED,"TN City, TN",TN,Auto Collision incident reported at TN City. Weather-related incident.,True,True,1,FJFKLAHRVEDCSS8BY,Hyundai,Kona,2015.0,QXI127,False
CLM-2026-003086,POL-2025-225,CLM-1412,Richard Lee,Liability,68905.81,,2024-05-30,2024-05-20,,PENDING,"CO City, CO",CO,Liability incident reported at CO City. Minor damage reported.,False,True,1,,,,,,False
CLM-2026-003087,POL-2023-686,CLM-643,William Thomas,Property Theft,18732.24,14648.35,2025-08-18,2025-08-15,2025-09-21,CLOSED,"AL City, AL",AL,Property Theft incident reported at AL City. Minor damage reported.,False,True,1,,,,,,False
CLM-2026-003088,POL-2023-064,CLM-1370,Thomas Wilson,Property Theft,21080.46,15360.38,2025-06-25,2025-06-23,2025-07-30,APPROVED,"AZ City, AZ",AZ,Property Theft incident reported at AZ City. Parking lot incident.,True,True,1,,,,,,False
CLM-2026-003089,POL-2024-623,CLM-1378,Anthony Jones,Auto Theft,15014.67,14563.5,2024-01-22,2024-01-13,2024-02-03,SETTLED,"AL City, AL",AL,Auto Theft incident reported at AL City. Minor damage reported.,True,True,2,EG2D9U6C13LAFJ83K,BMW,5 Series,2015.0,XVY702,True
CLM-2026-003090,POL-2024-011,CLM-077,Charles Lee,Auto Accident,22481.96,,2025-11-15,2025-11-09,,PENDING,"Cincinnati, OH",OH,Auto Accident incident reported at Cincinnati. Multiple vehicles involved.,True,True,1,16HE09RLXF7NLMRZ8,Chevrolet,Equinox,2017.0,PAC272,False
